test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
485,-0.7916086329551235*sin(-0.0452718624964934*x2+1.3202372004795953)+-0.9762215279569204,C*sin(C*x2+C)+C,cos(ℯ),"cos,exp,div,x1,x1","[-0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391]",0.031584421282300525,6.769505500793457
486,1.911643041529174*cos(-0.5653105442675213*x1+0.37862414046380666)**5+1.348978731229908,C*cos(C*x1+C)**5+C,2,"div,add,x3,x3,x3","[2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.]",0.3547450231239644,6.586421251296997
487,-0.4929131660738084*sqrt(1.5806032032045012*abs(1.176011076038189*x1+-0.25194207289131754))+-1.4694835190786075,C*sqrt(C*abs(C*x1+C))+C,"      ⎛ ⎛ 2⋅x₁⎞⎞                                 
      ⎜ ⎝ℯ    ⎠⎟      ⎛              ⎛ x₃⎞      ⎞
   cos⎝ℯ       ⎠      ⎜x₁            ⎝ℯ  ⎠    x₁⎟
- ℯ              + cos⎜── + x₂ - x₃⋅ℯ      + ℯ  ⎟
                      ⎝x₂                       ⎠","sub,cos,add,sub,div,x1,x2,mul,exp,exp,x3,x3,add,exp,x1,x2,exp,cos,exp,exp,add,x1,x1","[        nan         nan -1.34082024 -2.77588315         nan         nan
         nan -1.16918161 -2.11726578         nan -2.2445796  -2.39088931
         nan         nan -2.61550212         nan         nan         nan
 -0.71424803 -0.43942298 -1.82578643 -1.42971484         nan         nan
 -0.79744983         nan -1.07053055 -1.35080602         nan -2.25486101
 -0.73804046 -0.89147607         nan -2.05769536         nan -1.70697473
 -1.14124423 -1.52515778 -0.77457861         nan         nan -0.72959006
         nan -0.93739378         nan -1.40860225 -0.82401355 -2.3773699
         nan -1.31230952 -3.26591079 -0.71617672 -1.91075054         nan
 -0.71797287         nan -0.83132291 -1.75896267 -1.48664445 -1.55643739
         nan         nan -1.86463053 -2.23880833         nan -2.29416018
         nan -1.13180458 -1.47454647 -0.8037057  -2.70730238 -1.28398612
 -2.73166247 -0.78496498         nan         nan -0.85917951         nan
         nan -0.73362667 -2.53560598         nan -2.71317887 -1.71252741
 -1.29891649         nan -0.92745225 -0.84555848         nan         nan
 -1.3434246          nan -0.87961644         nan         nan -0.98150615
         nan -0.80170613 -2.67353528 -2.64312038 -2.39071074 -0.89384105
 -2.69882136 -1.37977187 -1.4121891          nan         nan         nan
 -0.74772307 -0.90222668 -2.36446179         nan -1.32146189 -0.92656953
 -2.64351099 -1.70511992         nan -2.01378191 -0.76247425         nan
 -2.39304157 -1.66606517 -0.93616666         nan         nan         nan
         nan -2.20747292 -1.9733258  -2.7115329  -1.92015361         nan
         nan -2.389394   -1.72304021         nan -0.93627602         nan
         nan         nan -0.75768421 -1.00708938         nan         nan
 -2.71478157 -1.27291402 -1.35204009         nan         nan -2.24626441
 -2.28551074 -1.71118491         nan         nan -0.99079907         nan
         nan -0.74367355 -1.81241363 -2.19670696 -2.5637873  -2.70632003
 -1.744697           nan -0.84731088 -1.74536266 -0.85853201 -1.43675076
         nan -0.85317148  0.02398159 -2.38112473 -1.87050558         nan
         nan -1.20561971 -1.95127394 -0.73196882         nan -1.09125414
         nan -0.7157077  -2.27002599         nan]",,6.787437438964844
488,0.48498706933285396*sqrt(-0.5398702418612515*abs(-0.8995749843848919*log(1.7352517944470067*x3**2+0.21244791551890518*x3+-1.0059942563168052)))+-1.289949288471929,C*sqrt(C*abs(C*log(C*x3**2+C*x3+C)))+C,cos(ℯ),"cos,exp,div,x1,x1","[-0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391]",0.007180286742818311,6.706329345703125
489,-1.7529872210356754*sin(-1.5874205342802346*sqrt(-1.1730697881109822*abs(1.5978715521992193*x3)))+-0.3196482673684662,C*sin(C*sqrt(C*abs(C*x3)))+C,cos(x₃),"mul,div,x3,x3,cos,x3","[-0.3066822  -0.67830479 -0.99725648 -0.39392004 -0.09572693 -0.26097513
 -0.99663216 -0.7050133  -0.9998513   0.11858192 -0.66610444 -0.72999966
 -0.75144051 -0.58968012 -0.59729627 -0.98546077 -0.25016957 -0.9839416
 -0.57408221 -0.41481876 -0.6173795  -0.91691535 -0.09463555 -0.95049045
 -0.61338668 -0.88815747 -0.85815739 -0.46225903 -0.9825328  -0.90199919
 -0.57763372  0.07542465  0.00548139 -0.7884205  -0.40899414 -0.85655394
 -0.53532842 -0.62167166  0.21485178 -0.6012511  -0.99013599 -0.35773095
 -0.41118384 -0.62682299  0.27760444 -0.20727353 -0.2826621  -0.921885
 -0.85671588 -0.99368292 -0.9942343  -0.5878556  -0.99209023 -0.85454335
  0.0049161  -0.51335119 -0.15273957 -0.34042762 -0.62473781 -0.61269359
 -0.88940466 -0.58231584 -0.81632418 -0.58313389 -0.00921659 -0.16940804
 -0.77713258  0.28295254 -0.99942143  0.14390935 -0.27237874  0.08174193
 -0.9957344  -0.31816557 -0.20037422 -0.55883651 -0.34744246 -0.094151
 -0.02338211 -0.99969957 -0.40066522 -0.69125192 -0.9305522   0.16332633
 -0.97441733 -0.34845689 -0.87693658 -0.51113531 -0.89709327 -0.97449981
 -0.54185799 -0.95206783 -0.7998256  -0.42666361 -0.68907225 -0.1838172
 -0.9996528  -0.74910884 -0.99174539 -0.71338502 -0.50614448  0.22825189
 -0.76928296 -0.21674874 -0.25316795 -0.84441925 -0.99931075 -0.95919028
 -0.90085749 -0.99943776  0.24579604 -0.87886637 -0.99417373 -0.9924018
 -0.64271319 -0.24312001 -0.87475933  0.23059726 -0.85851054 -0.59716851
 -0.98089694 -0.01896412 -0.9999999  -0.999963   -0.99955667  0.17765658
 -0.6909776  -0.59662864 -0.76719467 -0.56054833  0.15055217 -0.28971944
 -0.48821465 -0.77589482 -0.16399849 -0.97393884 -0.1054273  -0.9901375
 -0.95608922 -0.71926764  0.21835991 -0.65600628 -0.85714266 -0.25619272
 -0.72497952 -0.99972897 -0.988556   -0.56238406 -0.3975654  -0.99786916
 -0.84156466 -0.13810302 -0.12743066  0.2438942  -0.93691254 -0.9860253
 -0.48670954 -0.99942084  0.19441712 -0.90652913 -0.19873021  0.15384314
 -0.29126462 -0.63642594 -0.34146771 -0.99761409 -0.99682085 -0.74432596
 -0.49486797 -0.58734978 -0.20253918 -0.99876865 -0.67094433 -0.99907585]",0.0815604884378987,6.624775648117065
490,-0.5710325980625321*x3+-1.8101476182895289/-0.06371343808319585*log(0.9176822273458205*x2)**4+0.06196749058380702,C*x3+C/C*log(C*x2)**4+C,"            1       
 x₂ - ──────────────
         ⎛       x₁⎞
      x₃⋅⎝-x₂ + ℯ  ⎠
ℯ                   ","exp,sub,x2,div,div,div,x2,sub,exp,x1,x2,x3,x2","[6.68880687e+01 1.21083840e-02 1.38973838e+02 3.57205552e-02
 3.66771233e+01 2.08896664e-02 1.26087169e-02 3.93104941e+01
 2.11685221e-02 3.75229922e+01 1.20411090e-02 1.34887794e+02
 2.95733018e+01 5.10364438e+01 3.55644872e+01 1.96668838e-02
 2.37399105e-02 1.43681142e-02 8.28519932e+01 5.55570709e+01
 7.38946080e+01 1.28438456e-02 5.34086583e-02 4.54543100e+01
 4.09980425e+01 1.73073173e-02 2.68002553e+01 3.43295111e-02
 5.77547344e+01 3.66759151e-02 1.06549767e-02 1.09521467e+02
 2.47138886e+01]",6.634755521710724,6.364032506942749
491,-0.03627233937624075*cos(-2.059781512856439*x3)+-0.23200435667850483,C*cos(C*x3)+C,log(sin(1)),"log,sin,div,x1,x1","[-0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375 -0.17260375
 -0.17260375 -0.17260375]",0.0017179934695239593,6.540228843688965
492,1.4843127046017508*sqrt(0.04469175171485018*abs(-0.6678349364563416*x3))+0.41566770033509437,C*sqrt(C*abs(C*x3))+C,sin(1),"sin,div,x2,x2","[0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098 0.84147098
 0.84147098 0.84147098 0.84147098]",0.0012202012308437549,6.454923868179321
493,0.9190493974321376*x1+-2.0406881674793476*x2+0.5153313661493266,C*x1+C*x2+C,"             ⎛              x₂        ⎞
x₁ - x₂ + cos⎜x₂ + ───────────────────⎟
             ⎜                      x₂⎟
             ⎜          -x₁ + x₃ + ℯ  ⎟
             ⎜     x₃ + ──────────────⎟
             ⎜                   x₁   ⎟
             ⎝             x₃ - ℯ     ⎠","sub,add,cos,add,div,x2,add,div,sub,exp,x2,sub,x1,x3,sub,add,add,sub,x3,add,x3,exp,x1,x2,x3,x2,x3,x2,x1,x2","[-9.38646989e+00  6.92519778e-01 -9.60710204e-01 -5.25101647e-01
  6.00711285e+00 -4.53604762e-01  7.52706261e+00 -9.40421333e+00
 -7.60311809e+00  6.23548341e+00  6.73534162e+00 -7.79631445e+00
  7.75263339e+00 -8.51497551e+00 -8.81439052e+00  6.12553168e-01
 -2.10564202e+00 -1.90082654e-01 -8.70192955e+00 -2.21862384e+00
 -7.59307388e+00 -8.84512647e+00  8.22511034e+00  2.92941498e-01
  9.82430971e+00 -8.95692640e+00  8.53029788e-01 -1.33437107e+00
 -4.47364712e-01 -9.52093044e+00  7.67530812e+00 -2.03195585e+00
  5.74627676e-01 -7.36082719e+00 -8.85449243e+00  8.90675561e-01
 -9.72415179e-01 -1.89303604e+00 -8.02197038e+00 -7.50513629e+00
 -7.57225955e+00  7.44893533e+00 -9.01061154e+00  7.92255936e+00
  2.49592531e-01  7.88627872e+00 -8.88856518e+00 -6.01415050e-01
  7.13083268e+00 -8.32500294e+00 -2.14649565e-01  7.95037826e+00
  8.42238367e+00  1.03043121e+01 -8.67848710e+00  1.11495703e+00
 -1.13221209e+00 -1.22729375e+00  9.70306626e+00 -1.33542629e+00
  5.71446278e-01  7.82638909e-01  6.40421979e+00 -7.62795583e+00
 -1.03990868e+00 -8.61299968e+00  1.06423598e+01 -8.97653954e-01
  7.64353387e+00 -6.05931892e-02 -8.81997313e+00 -7.92729415e+00
  6.74038690e+00 -9.14657732e+00  9.66765022e-01 -6.56169041e-01
  5.67660659e-01  6.78816551e+00  1.14462203e+00 -8.50103674e+00
 -7.56682400e+00 -8.64039778e+00 -8.50967786e+00 -9.00262972e-01
  8.64991493e+00 -9.02586679e+00 -2.30855049e+00 -2.23315808e+00
 -8.78363265e+00  9.10643835e+00  2.51564213e-01 -8.59213254e+00
 -7.00611399e-01 -1.90619017e+00 -6.28374186e-01  6.36623554e+00
  3.48409620e-01  9.45550120e-01  5.81773546e+00  6.30022061e+00
 -1.43429254e+00  9.66402515e+00  1.02929440e+00  6.41042538e+00
 -1.11497001e+00 -7.73143905e+00 -7.76181900e-01 -9.02607929e+00
 -8.64447542e+00  6.41055217e-01 -1.06415137e-02 -7.79175904e+00
 -1.96488366e+00  6.04335104e-01  4.83765266e-01  8.98216317e+00
  8.15996377e+00  1.20453380e+00 -8.67004152e+00 -2.72353236e+00
 -7.55616536e+00 -1.56543732e+00 -5.20334948e-01 -8.52744725e-01
 -5.28713927e-01  9.30033585e-01  6.04704956e+00 -1.89696382e+00
 -1.57492716e+00  1.02531402e+00  1.49007339e+00 -7.88830285e+00
 -4.63616293e-01 -8.31587357e+00]",0.17537158303894462,6.6687445640563965
494,0.20344021051924033*x2+1.154929617943501,C*x2+C," sin(x₂)          
ℯ        - sin(x₂)","sub,exp,sin,x2,sin,x2","[1.23548393 1.00987752 1.41123944 1.69603381 1.17358829 1.36532389
 1.14246846 1.00301965 1.23549439 1.00346825 1.22517454 1.35757832
 1.03202076 1.5042816  1.09865027 1.34239399 1.00383038 1.0363093
 1.36534811 1.58379862 1.35632355 1.29949142 1.21830936 1.03317541
 1.36760059 1.02994321 1.00016506 1.68717612 1.00126335 1.00013004
 1.08432093 1.28610741 1.70698148 1.27677623 1.30002534 1.30927309
 1.07444624 1.15494232 1.19559188 1.58596752 1.3596432  1.00243071
 1.36388869 1.00091577 1.39810145 1.04953733 1.34808074 1.00091216
 1.14546034 1.38004758 1.00768821 1.17930135 1.08808368 1.20586951
 1.30156802 1.3678117  1.63077467 1.00000007 1.00283087 1.36782924
 1.57171168 1.71603753 1.01017078 1.00089441 1.09673894 1.00386268
 1.36781864 1.02607797 1.65011925 1.7154025  1.16777811 1.64726645
 1.01098404 1.10849271 1.22042711 1.66299718 1.6803134  1.68072688
 1.00495169 1.00968908 1.34473729 1.42401977 1.32703586 1.34656828
 1.00008683]",0.06526180147755152,6.597432613372803
495,0.04535803680121875*sin(1.4176672401933215*x1)+-1.8321768005905292,C*sin(C*x1)+C,cos(ℯ),"cos,exp,div,x1,x1","[-0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391
 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391 -0.91173391]",0.05060978701119388,6.605199575424194
496,0+-0.016690021253984444,0+C,0,"sin,mul,mul,sub,add,x2,sub,exp,x1,x2,exp,x1,x2,mul,x3,sub,x3,div,x3,x2","[ 7.50525007e-15 -0.00000000e+00  2.87310016e-15  0.00000000e+00
  8.24108907e-15 -1.71452283e-15  0.00000000e+00  0.00000000e+00
 -8.21376706e-16  6.92847174e-15 -0.00000000e+00  5.13947755e-14
  4.88878587e-15 -0.00000000e+00 -4.46837471e-15  2.05204203e-15
  2.47674303e-15  4.04468942e-13  4.31895378e-15 -0.00000000e+00
  0.00000000e+00  1.02071220e-14  2.41203705e-15 -0.00000000e+00
 -1.65872833e-14  0.00000000e+00 -1.11584638e-14  0.00000000e+00
 -3.04340433e-15  2.79600216e-15 -0.00000000e+00 -0.00000000e+00
 -1.54361467e-15 -9.29025832e-15 -1.02301233e-14 -3.62551032e-15
 -2.03916621e-14  0.00000000e+00]",0.00270910194986513,6.522334575653076
497,0+1.2796840632736788,0+C," sin(x₂)          
ℯ        - sin(x₂)","sub,exp,sin,x2,sin,x2","[1.08614399 1.03707617 1.00459279 1.3853696  1.69906301 1.36292471
 1.06712492 1.42192397 1.34593677 1.60825974 1.00006244 1.00021387
 1.00357972 1.60797035 1.3492907  1.01200783 1.31615651 1.36767463
 1.20572364 1.70872121 1.11438448 1.16405005 1.36378491 1.02278602
 1.3660302  1.06110836 1.03661861 1.38619714 1.02396564 1.0018726
 1.28822243 1.35520024 1.1968624  1.00903965 1.15371394 1.14453487
 1.55765545 1.36571196 1.25969078 1.32610326 1.00571719 1.02880879
 1.31547372 1.01254873 1.32451454 1.02992421 1.26040539 1.51029764
 1.34707316 1.59114748 1.16788346 1.70127555 1.05388193 1.36784877
 1.70500007 1.67782339 1.02165316 1.00034352 1.35899676]",0.0050312271690631195,6.5046000480651855
498,0.03829940196855963*x2+-1.7418292709144245*x3**2+1.5700388310198727*x3+-1.3586896039573682,C*x2+C*x3**2+C*x3+C,-2⋅x₃ + cos(x₂),"sub,sub,cos,x2,x3,x3","[  7.18033002 -10.36735155   6.0546521    6.37000956  -8.12604571
   9.51963335   7.66561303   8.31264477  -9.03080931   5.98508105
  -6.40488015  -9.67901614  -9.46113581   5.88497695  -8.79171314
  -6.70605636  -8.73506178  -8.92406659 -10.10691326  -8.73740999
  -8.95103919  -7.88351671  -9.89659753   7.2483647   -7.33678792
  -9.01727164   9.0902707    6.62769334  -8.85218859  -9.73655392
  -7.84264542   7.55122905   7.56039981   5.83783459   7.32297731
  -5.83647845   5.43520712  -8.79808802   9.59311059  -9.39694846
   7.62538114   7.70785821   8.80471022  -5.88952931  -9.66591659
 -10.23769834   7.06347977   9.22850597  -9.53288995   9.5453445
   7.24690386   6.22523713  -9.5587672   -7.08127869  -7.94153294
  -8.87699555  -8.39098974   7.39033918   9.52002588  -8.96557362
   6.80651664   9.57538172   9.27862222   8.68599922  -7.13323814
   6.47152919  -7.84436423  -7.43522348   6.75922851 -10.12186722
 -10.72605273  -7.77508647   7.85694108  -9.67234189   5.56428986
  -7.98992996 -10.36764281  -6.86246846  -7.32242728  -9.37359824
   8.0322124    7.61427049   6.31832511  -8.3951373   -8.10682441
  -8.31790371   7.81430336   7.34638234   6.56940622  -8.21370454
   7.25044891   8.46948822   6.58388895  -9.73826011]",1.050058199861605,6.683623552322388
499,-1.2555086678987477*x1/x3+0.5094034048946963,C*x1/x3+C,"  x₁               
- ── + x₃ + cos(x₃)
  x₃               ","sub,x3,sub,div,x1,x3,cos,x3","[-5.58263001  4.73401457  4.39625959  2.52471384  3.2155737   3.70553096
 -5.56683738 -3.92498232 -5.44670015  4.32242705  4.49148367  1.27792799
 -3.80405927  3.38378712 -5.38968464 -5.40964087  3.40674643 -5.7765901
 -5.52858928  3.29479537 -3.724316   -3.10460949  1.53714567 -5.86158851
  3.65666224  3.50451837 -5.50900985 -3.62486223 -5.78061125 -3.40613104
  2.41984763 -5.33360082 -5.77137959 -3.5636164  -5.73921608  2.29824399
 -2.60867403  3.2627713   1.86159741  2.06002747 -3.68787749  0.82636202
 -3.62614698 -5.83136468  3.85314383 -3.94246968  0.75282813  3.42421783
 -5.54516929 -5.61244039 -5.63105482  3.85930749  1.10259282 -3.97150428
  3.25809861  2.86982683  3.70900241  3.56187225 -3.49811892  4.51791036
 -5.536735    2.29261303 -3.64324082  3.42220705  1.91820137 -5.72743175
 -3.85398483  3.96116896 -4.05103685 -3.60891062  5.76834389]",1.5629983405591126,6.724622488021851
500,0.8168040044773832*x3+-0.08193736603152457,C*x3+C,x₃,"mul,div,x1,x1,x3","[ 3.73931918 -4.00874403  4.63045324  3.6209733  -3.45595035  4.7021392
 -3.35076655 -4.9069353   4.04956727  3.26414313  4.70846689  3.7476695
  4.22937529  3.82570132 -3.11195152  3.84045292 -4.27015563 -3.29631952
 -3.36122442  4.0029079   3.41448363  4.86600141  4.23377505  3.71375713
 -3.58975473  3.63528719 -3.24211632 -4.10995796  4.6550296   4.35548926
  3.36292253  4.58109957  4.57804752 -4.65822762  4.87152738  3.38215008
 -4.21367165 -3.11551089 -3.63087523  3.78734372  4.07790103  3.39117477
 -3.8907878  -4.91472558  3.2989414   3.2170013   3.9746034  -4.30790553
  3.48667905  4.42957875  3.24321246 -3.54471427 -3.89493368 -3.06166198
 -4.67390251  4.04639954  3.40098235 -4.58897476 -3.50869073  3.2020309
 -4.05257995  4.81777438  3.06937242  4.47464763  3.36441892 -4.93639827
  3.60897076  3.47655187 -3.95498748 -3.88028789 -4.88341133 -3.75964362
  4.28103785  4.74929629 -4.01291894 -3.6765143  -3.21262523  4.67558684
 -3.30127358  4.62215697 -3.70231113  3.92603457  4.8372593  -4.40419621
  4.44619267  3.63670862 -4.5991526   4.13572929 -3.87290815  4.97880892
  4.33261385 -3.16655018]",0.01808533892225348,6.552865743637085
