test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
189,-1.0410892907475355*sin(-0.06279170771537324*exp(0.5085783135091666*x1))+-1.8715230181481508*cos(-2.0495690183772837*x1+0.4273468833370426)+1.2515843816570138,C*sin(C*exp(C*x1))+C*cos(C*x1+C)+C,"   ⎛                     ⎛  4  x₁     ⎞⎞
x₁⋅⎝x₁⋅cos(x₁) + x₁ + sin⎝x₁ ⋅ℯ   + x₁⎠⎠","mul,add,add,mul,x1,cos,x1,sin,add,mul,mul,mul,mul,x1,add,sub,exp,x1,add,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 3.19992295 11.13012274 22.02580585  9.45748509  3.29108036 16.55386581
 25.3020409  -2.77516824  9.42360953 19.17632864  1.46100736 -2.73631774
  3.58515314 10.52529549  7.76899416 -0.46568513  3.47434128 10.43661867
 -3.18502696 12.42252809 -2.47582377 -2.2583543   2.99536178 23.48727169
  2.72482924  2.37751898 16.10241732 31.4126769   8.9781947  30.94465683]",11.334195538513283,5.998658657073975
190,0.10020731512353231*x1+2.073488757282806,C*x1+C," sin(1)
ℯ      ","exp,sin,div,x1,x1","[2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682]",0.017917106467338552,6.211193323135376
191,1.940413471974161*sin(-0.10046146526954991*x1/(1.6094704480860953*x1+-0.07055019103660376)+0.984971626972694/(0.05732981231944834*x1+0.4438383298861206))+-1.5172300058671455,C*sin(C*x1/(C*x1+C)+C/(C*x1+C))+C,"    x₁   
─────────
       x₁
-x₁ + ℯ  ","div,x1,sub,exp,x1,x1","[ 0.06050714 -0.99255076  0.0355365   0.04811476  0.03530868  0.17363378
  0.09457385 -0.98934811  0.06913185  0.05653687 -0.99855738 -0.98920458
  0.05038578 -0.99720739  0.14036519 -0.99321412  0.08918282 -0.99748584
 -0.99475368 -0.99746159  0.04351378 -0.9984536  -0.99687537 -0.99809294
  0.15196025  0.16732092 -0.99194217 -0.99418256  0.13886902  0.05170998]",0.17180623150744073,6.362501382827759
192,0.9430841559450243*cos(-1.6778003670848032*x1+-1.1486443865208193)+-0.4492474115041456,C*cos(C*x1+C)+C,"   ⎛                                    x₁⎞
   ⎜               x₁             x₁ + ℯ  ⎟
cos⎜x₁ + ────────────────────── - ────────⎟
   ⎜              2  -x₁             x₁   ⎟
   ⎜            x₁ ⋅ℯ                     ⎟
   ⎜            ──────── + 3⋅x₁           ⎟
   ⎜               2                      ⎟
   ⎝     -x₁ + ℯ                          ⎠","cos,sub,sub,div,add,exp,x1,x1,x1,x1,div,x1,sub,exp,add,x1,add,x1,add,div,x1,div,add,exp,x1,exp,x1,x1,x1,x1","[ 0.46464466  0.79296171  0.42419395 -0.19870183  0.50103619  0.41016324
 -0.91906102  0.54306851  0.99998126  0.40897159 -0.96026347 -0.41616585
  0.94099266  0.91187604 -0.28001182 -0.48278021 -0.1901602  -0.58840647
  0.33421681  0.95915994 -0.48158806 -0.73170079 -0.5421678   0.59795137
  0.18001041  0.31142617 -0.55384705  0.38760337  0.34775863  0.89361794]",0.136526906158271,6.214924335479736
193,-2.0656312253704265*exp(1.2593792230752414*x1)+-0.961185502902254,C*exp(C*x1)+C,"      x₁               
- x₁⋅ℯ   + x₁ + sin(x₁)","sub,x1,sub,mul,x1,exp,x1,sin,x1","[-161.04313454 -245.57591852   -2.99886411 -201.43265649   -3.22005344
  -94.54698064   -3.02855162   -3.89618486 -106.86151074   -3.13947566
   -3.2021184    -3.39323172   -3.13547106   -3.24903269   -2.99625562
 -159.74567183   -2.99366428  -64.30717346   -3.70315155   -3.43526951
   -3.12773665 -657.42688354   -3.27435466 -120.82275424 -451.0016272
   -3.350384   -175.9216186    -3.00725429   -3.15733792  -95.04246197]",5.244028997735598,6.491544961929321
194,-0.14945633964445748*exp(0.9004922590355715*sin(-0.5770084211471647*x1+0.6438994586616635))+1.2317782791283274,C*exp(C*sin(C*x1+C))+C,1,"cos,sub,x1,x1","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1.]",0.0027924768232410442,6.181552171707153
195,1.7324674024811206*sin(-0.32480289826494047/x1)+-1.412348277561918,C*sin(C/x1)+C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.030582672099146658,6.226919412612915
196,-0.6809758484394466*log(0.2877389382685225*log(-1.7459643997653522*x1+-1.7293170727875946))+-1.2753575724542565*sin(-1.3740636183719028*x1+-0.16311950973506217)+-1.562763578560465,C*log(C*log(C*x1+C))+C*sin(C*x1+C)+C,"   ⎛        ⎛               x₁              ⎞⎞
   ⎜x₁ + log⎜───────────────────────────────⎟⎟
   ⎜        ⎜   ⎛   ⎛      ⎛  3⎞⎞     ⎞     ⎟⎟
   ⎜        ⎜   ⎜   ⎜      ⎝x₁ ⎠⎟     ⎟     ⎟⎟
   ⎜        ⎝x₁⋅⎝x₁⋅⎝x₁ + ℯ     ⎠ - x₁⎠ + x₁⎠⎟
sin⎜─────────────────────────────────────────⎟
   ⎜                     2                   ⎟
   ⎝                   x₁                    ⎠","sin,div,div,add,x1,log,div,x1,add,mul,sub,mul,add,exp,mul,x1,mul,div,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-0.40020357  0.03945178 -0.39993037 -0.38563653 -0.52335932 -0.44677345
 -0.01912394 -0.44689951 -0.34651768 -0.38021339  0.68193611  0.98103377
  0.55261851 -0.10572086  0.98571395  0.53623847  0.91483478 -0.47403369
  0.99834457 -0.49295711  0.53754926 -0.24600977  0.99333106 -0.33713093
  0.46275904 -0.45277952 -0.52093426  0.78873894  0.45848543 -0.33960163]",0.3928980358469198,6.187982797622681
197,1.266971268240484*x1**6+1.2868519967311274*sin(-0.26656128779004695*x1+-1.5244062590827159)+-1.0025833838246112*cos(2.061993540247457*x1)+-0.6390260978355209,C*x1**6+C*sin(C*x1+C)+C*cos(C*x1)+C,"    2⋅x₁
x₁⋅ℯ    ","mul,x1,exp,add,x1,x1","[ 7.22224697e+03  5.86021194e+04  1.94067433e+04  1.57745680e+03
  7.65662023e+03  2.23664952e+03 -1.38175706e-03  1.78215429e+04
 -2.37783201e-03 -1.77942043e-03  8.87725738e+04  1.04717808e+04
 -1.03221994e-03 -4.76810998e-04 -5.19215518e-03  4.69177896e+03
  2.75980933e+03 -3.94326555e-03  3.57838867e+04 -9.04926492e-04
 -3.84571489e-04  3.85801938e+04  9.81613717e+03 -5.36743202e-04
 -1.29516199e-03 -6.02389727e-04  2.67268228e+04 -3.25395270e-03
  3.92038444e+03 -1.00823626e-03]",7892.011822661816,6.45864200592041
198,1.3160138687368659*x1+0.8305240486997381,C*x1+C,"        ⎛             2 ⎛       x₁⎞          ⎞
        ⎜         - x₁ ⋅⎝-x₁ + ℯ  ⎠ + x₁     ⎟
        ⎜     x₁⋅ℯ                           ⎟
        ⎜ x₁⋅ℯ                           - x₁⎟
x₁ + sin⎝ℯ                                   ⎠","add,mul,x1,div,sin,exp,sub,div,mul,mul,exp,div,x1,exp,sub,mul,mul,x1,x1,sub,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 4.25913977 -3.78640554 -3.89090616 -3.70217874  4.6567276   5.25078219
  4.30212944  4.48190419  4.78727209  3.86437273  5.22242462 -2.73288513
  4.05255038  4.99687226  5.04761826 -2.32402542  5.26191957 -2.64886993
  3.85072446  3.86538517  5.31613496 -2.41129429  4.98478659 -2.38242822
  4.16396074  5.22994204  4.84940854  4.27145268 -3.72692045  4.83162094]",0.04967598013680575,6.338727235794067
199,-0.22791305281908625*log(-0.21866827451278326*x1)+1.938365696441711,C*log(C*x1)+C," sin(1)
ℯ      ","exp,sin,div,x1,x1","[2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682
 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682 2.31977682]",0.011302707222527261,6.211291074752808
200,0.2497039415895257*x1+-0.9067046301176964*cos(-1.3149778633107247*sin(0.20522801046065098*x1))+-0.7478968325959712,C*x1+C*cos(C*sin(C*x1))+C,cos(3),"cos,div,add,x1,add,x1,x1,x1","[-0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925
 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925 -0.9899925]",0.12843577692212163,6.219534158706665
201,0.4101386530404745*x1**5+-0.9657206828850813,C*x1**5+C,x₁⋅(x₁⋅(x₁ + cos(1)) + x₁) + x₁,"add,x1,mul,add,mul,sub,add,div,mul,add,cos,div,add,x1,x1,div,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 44.80416774  78.64695463 -88.03248152 115.39643901 -69.684005
 -80.10325301 128.25135924 119.36942335 -28.98732097 -73.22971329
 152.32810706 -25.45066587 114.8182025   74.45616221  76.55466018
 -65.65991067 -48.04354281 -21.82527835 -49.26407628  49.08853671
 129.08924887 127.38398391 134.55111204 -28.37933538 -36.09724774
 105.94072969 -56.03940175 -42.43626135 -24.97172525  69.73757737]",87.12293365316555,6.368645191192627
202,-1.7003471265936747*exp(0.8022368609716555*x1)+-0.488492056854938*cos(1.894090577244261*cos(-0.6971166742231565*x1))+0.561642693408031,C*exp(C*x1)+C*cos(C*cos(C*x1))+C,"   ⎛          ⎛     ⎛  2     ⎞⎞        ⎞     
   ⎜       sin⎝ℯ⋅x₁⋅⎝x₁  + x₁⎠⎠        ⎟     
   ⎜       ────────────────────        ⎟     
   ⎜                x₁                 ⎟     
x₁⋅⎝-x₁ + ℯ                    ⋅cos(x₁)⎠ - x₁","sub,mul,sub,mul,cos,x1,exp,div,sin,mul,mul,add,x1,mul,x1,x1,exp,exp,add,sub,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ -3.23372287  -5.33581896 -14.49484805 -21.78134909  -7.94377805
 -15.85584047 -23.02639842 -28.06215834  -7.25153849 -24.06911528
 -14.03373077  -5.72561804 -17.30008714 -28.19475543 -22.69034666
 -20.31629968 -20.90989392  -7.25639292 -14.63892562  -5.18433249
 -22.42039705 -17.80740079 -21.11060362 -20.01581021 -19.31244049
 -11.16553141  -7.74628016 -16.60401253 -23.78744266 -18.00166053]",2.678585668219435,6.418590068817139
203,2.042272749501825*exp(-1.6740908853003524*x1)+-0.5538485946344904,C*exp(C*x1)+C,"            ⎛             x₁        ⎞
 -2⋅x₁ + cos⎜x₁ - ──────────────────⎟
            ⎜                  ⎛  2⎞⎟
            ⎜            x₁⋅log⎝x₁ ⎠⎟
            ⎜           ℯ           ⎟
            ⎜     -x₁ + ────────────⎟
            ⎝                x₁     ⎠
ℯ                                    ","exp,sub,sub,cos,sub,div,x1,sub,mul,div,div,exp,mul,x1,log,mul,mul,exp,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[6.42628211e-04 4.64571162e+03 7.06768434e+02 1.68800907e-04
 3.14340644e-04 8.52941298e+02 2.61970855e-04 7.18010068e+02
 8.52805507e+03 5.89567681e-04 1.06160054e+04 7.96724880e-05
 2.87944675e+02 1.01553467e+03 3.90142498e+02 2.69218304e+02
 2.02892491e+03 3.53962011e+02 8.91190792e-05 3.00846513e-04
 6.34083957e-04 8.64694321e-05 1.88517155e-04 3.49800271e-04
 6.47571912e-04 8.73097907e-05 1.45442179e-04 1.35328638e-04
 6.45790855e+03 3.29109131e-04]",17.99097169931057,6.533884286880493
204,-1.7163851124586174*x1**5+-1.4109021722250996*x1**4+1.3479385130448405*x1**3+-1.3343993040663835*x1**2+-1.386177297914444*x1+-1.4365981852766367,C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C,"            ⎛             x₁        ⎞
 -2⋅x₁ + cos⎜x₁ - ──────────────────⎟
            ⎜                  ⎛  2⎞⎟
            ⎜            x₁⋅log⎝x₁ ⎠⎟
            ⎜           ℯ           ⎟
            ⎜     -x₁ + ────────────⎟
            ⎝                x₁     ⎠
ℯ                                    ","exp,sub,sub,cos,sub,div,x1,sub,mul,div,div,exp,mul,x1,log,mul,mul,exp,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[8.20265048e+03 1.69500533e-04 7.63582719e-05 1.05358481e-04
 6.68390000e-05 1.95882808e-04 8.30452087e-04 1.87840392e+03
 2.03844106e-04 8.62570199e-04 1.06686715e+04 3.38863695e-04
 8.86664704e+02 6.64501415e-05 7.21820038e+03 4.86202335e+03
 7.15215239e-04 1.95198195e+03 9.32864498e+02 3.16064426e-04
 3.54862341e-04 3.06884219e+02 3.06175517e+03 2.40031181e-04
 2.88718604e+03 3.73624054e-04 4.09384065e+02 6.44621948e+02
 1.61414251e-04 9.59287497e+02]",318.01539449471,6.376961946487427
205,0+-0.07148941000378173,0+C,"           ⎛            ⎛ x₁⎞⎞     
           ⎜            ⎝ℯ  ⎠⎟     
           ⎜           ℯ     ⎟     
           ⎜      x₁ + ──────⎟     
           ⎜              4  ⎟     
           ⎜            x₁   ⎟     
     x₁⋅cos⎝x₁ + ℯ           ⎠     
 x₁⋅ℯ                          - x₁
ℯ                                  ","exp,sub,mul,exp,mul,cos,add,exp,add,div,exp,add,sub,exp,x1,add,log,mul,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan]",,10.213798999786377
206,-1.873927457198838*sin(-1.8435515736289905*x1**2+1.6427288527039554*x1+-0.9330056845411725)**3+0.06032984855573886,C*sin(C*x1**2+C*x1+C)**3+C,"   ⎛    x₁ - 1⎞
sin⎝x₁⋅ℯ      ⎠","sin,mul,exp,sub,x1,div,x1,x1,x1","[-0.35923709 -0.0143488  -0.02268563  0.99905117 -0.01880765 -0.51563987
 -0.03579028 -0.99830148  0.58545122 -0.72803845 -0.0160629   0.54570122
 -0.01548591 -0.03828179 -0.04836428  0.99118927 -0.20909362 -0.0246181
 -0.32815264  0.98029789 -0.99991985 -0.0194      0.9167175  -0.88461583
 -0.0252692  -0.80744797 -0.04728101  0.98085037 -0.04784815 -0.01621661]",0.23013440844563887,6.5518224239349365
207,1.5155268942450624*sin(-0.6409353978767613*x1)+-0.59281175115878,C*sin(C*x1)+C,"        ⎛      x₁ + 1⎞     
        ⎜     ℯ      ⎟     
- x₁⋅sin⎜x₁ - ───────⎟ - x₁
        ⎜         2  ⎟     
        ⎝       x₁   ⎠     ","sub,mul,sin,sub,div,x1,div,x1,div,div,add,sub,div,mul,exp,add,exp,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-0.219892    9.27334456 -3.81567909  4.45515086 -1.7726195  -8.23941885
 -9.95919068 -4.70777562  3.4172175   4.12545452  4.10467088  6.91741858
  8.79127127 -6.64165248 -1.16251784 -3.04349906  3.10824946  9.75135301
 -5.54553608  8.47455458 -7.24955891 -0.15442098 -0.08302273  8.77167992
  8.98019942 -6.55575242 -3.50845939 -5.01109028  6.45371602  9.77648176]",5.813381181552089,6.355252504348755
208,0.21255512660496167*x1+-0.2075595535768897,C*x1+C," -1        
ℯ  ⋅sin(x₁)","div,sin,x1,exp,div,x1,x1","[-0.09287546 -0.36769387  0.20820165  0.04704843  0.22101286 -0.35790913
  0.10643238  0.36774767  0.14697982 -0.35468449 -0.02779623  0.22869257
 -0.13589321 -0.31227417 -0.35496296 -0.32268904 -0.19149354  0.06692625
  0.11861067 -0.36665834 -0.36771798  0.36645216  0.31851814  0.19616982
  0.09774223 -0.34156258  0.12465342  0.05187471  0.29101001 -0.23429915]",0.25355033880881944,6.585561037063599
209,-1.7046838924913095*x1+2.052293716384359,C*x1+C,"          ⎛   2 ⎛     1 ⎞     ⎞
          ⎜ x₁ ⋅⎜x₁ + ──⎟ - x₁⎟
          ⎜     ⎝     x₁⎠     ⎟
       cos⎝ℯ                  ⎠
-x₁ + ℯ                        ","sub,exp,mul,div,x1,x1,cos,exp,sub,mul,mul,add,div,x1,add,sub,add,x1,sub,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 6.29305352  6.21891988  6.11155063  6.34107405 -1.0500376   6.56160848
 -2.52246876  6.46945907  7.32595646 -3.98524262  5.90483555  5.964748
  6.92851878  6.44076173 -2.72163985 -1.32795538  6.8808813   6.75468782
  7.50770366  5.96651885  7.3591048  -2.65735635  7.57764881 -3.88007203
 -3.4982072  -1.48777534 -2.67133933 -1.23457565 -2.80275981 -3.14861746]",0.10138018088816675,6.237176418304443
210,1.7701631371085096*x1+1.279695036049679,C*x1+C,"       x₁⋅cos(3⋅x₁) + x₁
2⋅x₁ + ─────────────────
               x₁       ","add,x1,div,mul,add,div,add,mul,x1,cos,sub,sub,sub,div,sub,mul,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 9.94400217 10.43044888  7.88339835 -6.47924508 10.1406     -8.05980067
  6.99295878  7.23724396  9.39301207 -8.99556277 10.24066458 -8.56983966
 -6.78252234 10.57281192  6.2609     -6.51314946  9.96228396  6.23449666
 -7.98877807  7.45377829 10.58608821 10.57378106 10.26463881  7.06545994
 -6.72074115  7.20899841 10.31670888 10.27821007 -7.01211203 -6.53694452]",0.029334776174863433,6.594140529632568
211,1.8373439939941698*exp(2.0950038953428396*x1)+-1.3141309967508914*cos(-0.7565119862840306*x1)+1.9081982190488982,C*exp(C*x1)+C*cos(C*x1)+C,"    2⋅x₁
x₁⋅ℯ    ","mul,x1,exp,add,x1,x1","[-5.05316129e-03  1.37562791e+04 -2.86929442e-03  1.02957624e+04
  8.03759363e+03 -2.69880639e-03 -3.55518402e-04 -7.11975584e-03
  2.42012999e+03 -4.49675842e-03 -2.36456908e-04 -2.79110245e-03
  1.12459354e+04  4.59705968e+04 -8.74347286e-04  3.26563100e+04
  4.51008593e+04  2.82735251e+04 -3.08409608e-04 -5.14771598e-03
 -1.04648554e-03 -6.22153287e-04 -4.84856677e-04 -3.59839176e-04
  1.14203092e+04  1.95442941e+04  2.65932389e+04 -6.84813951e-03
 -1.29177550e-03  9.75659715e+03]",640.092345648023,6.447911977767944
212,0.48073841831220054*cos(1.137732375905867*x1**5+0.8209360111965953*x1**4+-1.3851728941387842*x1**3+1.9223952566546276*x1**2+1.395944451162491*x1+-1.0131370777672395)+1.2169851016505357*exp(1.9921078409083184*x1)+-1.3389251372579751,C*cos(C*x1**5+C*x1**4+C*x1**3+C*x1**2+C*x1+C)+C*exp(C*x1)+C,"          ⎛                ⎛          x₁          ⎞⎞     
          ⎜             sin⎜──────────────────────⎟⎟     
          ⎜                ⎜  2 ⎛    x₁     ⎞     ⎟⎟     
          ⎜                ⎝x₁ ⋅⎝x₁⋅ℯ   - x₁⎠ - x₁⎠⎟     
          ⎜       x₁ + ℯ                           ⎟     
          ⎜ x₁ - ℯ                                 ⎟     
          ⎝ℯ                                       ⎠     
      x₁⋅ℯ                                           + x₁
x₁ + ℯ                                                   ","add,exp,add,mul,exp,exp,sub,x1,exp,add,exp,sin,div,x1,sub,mul,mul,sub,mul,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-3.94135431e+00  5.51594667e+02 -3.24595405e+00 -4.35184615e+00
 -3.27877779e+00 -3.94681531e+00 -4.22886379e+00  6.72938864e+02
  9.16178834e+02 -4.91226304e+00  1.99665748e+03 -4.36744193e+00
 -3.39226655e+00 -4.36852988e+00 -4.18529114e+00 -3.73712313e+00
  4.68958089e+03  1.00223683e+03  2.03974585e+04 -3.57137465e+00
  1.01194008e+04  2.38698355e+03 -3.73520843e+00  1.56010567e+03
  3.56236588e+03  7.46298207e+02 -4.76542758e+00 -3.26446750e+00
 -4.08171379e+00  3.59437568e+03]",20.10826280077212,6.417860269546509
213,-0.3989967578769167*log(0.6238638598464075*exp(-0.7160506776681967*x1))+0.9873727211817926,C*log(C*exp(C*x1))+C,1,"cos,sub,x1,x1","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1.]",0.1594849499562981,6.151085615158081
214,-1.738955119222063*x1*-0.8088170600556694*cos(-1.7862843236502284*x1+0.4477005644601637)+0.286617750627725*sin(-1.6570875568409398*x1+-1.710423073900692)+1.15301007384983,C*x1*C*cos(C*x1+C)+C*sin(C*x1+C)+C,"   ⎛      2  x₁          ⎞
   ⎜    x₁ ⋅ℯ            ⎟
cos⎜──────────────── - x₁⎟
   ⎜          2          ⎟
   ⎜        x₁  + x₁     ⎟
   ⎝2⋅x₁ + ℯ             ⎠","cos,sub,div,div,x1,add,add,x1,exp,add,x1,mul,x1,x1,x1,div,div,exp,x1,x1,add,sub,mul,exp,x1,exp,x1,x1,x1,x1","[ 0.25749232  0.11778033 -0.24450318 -0.50715461 -0.33829328 -0.71262275
 -0.21919587 -0.99693918 -0.99235201 -0.63276873  0.24238605 -0.90321533
 -0.99337198 -0.78886565  0.19073642 -0.19781565  0.07210737 -0.27098053
 -0.99942567 -0.57400376 -0.80406485 -0.73442603  0.07218022 -0.23326021
 -0.31756457 -0.8259281  -0.48590139 -0.26943829 -0.57603319 -0.99099718]",0.967927190622199,6.349823474884033
215,1.7742271817456006*exp(-0.36213560898484*sin(-1.3510586963227171*x1))/-0.6977230663933021*sin(-1.2975191994550768*log(1.5843670037623*x1)+-1.0994484909454967)+-1.3203023403681373,C*exp(C*sin(C*x1))/C*sin(C*log(C*x1)+C)+C,"   ⎛        ⎛      -x₁⎞⎞
sin⎝x₁ + log⎝x₁ + ℯ   ⎠⎠","sin,add,sub,add,log,add,exp,sub,div,mul,div,mul,mul,mul,div,sub,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-0.57145411 -0.86954849  0.11750723 -0.09389916 -0.61566589 -0.25927597
 -0.11236647 -0.52785391 -0.07499227 -0.11789963 -0.05596853 -0.99090915
 -0.15755438 -0.0472974  -0.94844702 -0.09449861 -0.61356301 -0.22627857
 -0.93062675 -0.07148208 -0.48922058 -0.06471686 -0.15705161 -0.80556287
 -0.04183735 -0.09245281 -0.06590659 -0.0397692  -0.04095953 -0.51515943]",0.33811200443732126,6.253971099853516
216,-1.1641236642319734*x1+-0.5894721675373316,C*x1+C,-x₁ + log(cos(1)),"sub,add,sub,add,sub,log,cos,sub,add,exp,div,sub,x1,x1,sub,sub,div,x1,div,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 2.56661241  3.69639068  2.58332968 -5.45739021  3.71507874  3.52437819
 -4.25014164  3.94170514 -4.89392666  4.29678519  3.54373553 -4.81513924
  2.9969332  -4.70842952 -5.00420096  3.50736807  4.03016213  3.05736536
 -5.10682899 -5.14574115  4.09011322 -5.42546046  3.83472873  3.90199901
 -4.19666212  2.6650613   2.4245893   3.49066491 -4.11170014 -4.35634524]",0.01801505278020058,6.4250946044921875
217,-0.9005057061374759*sin(1.3652208406538033*x1+-1.1417077486598022)+1.3470298592569963,C*sin(C*x1+C)+C,"    ⎛           ⎛        ⎛      ⎛  2⎞⎞⎞     ⎞
    ⎜           ⎜        ⎜      ⎝x₁ ⎠⎟⎟     ⎟
    ⎜      - x₁⋅⎝x₁ + log⎝x₁ + ℯ     ⎠⎠ + x₁⎟
 cos⎝x₁ + ℯ                                 ⎠
ℯ                                            ","exp,cos,div,mul,x1,add,exp,sub,x1,mul,add,mul,mul,div,div,log,add,exp,mul,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[0.6797332  1.17631251 0.53098268 1.0251331  0.3889303  0.55303342
 0.39553294 0.71437459 0.67558452 1.26565963 1.80182558 0.37418596
 0.67548711 0.57211712 1.01203582 0.76211863 0.47918891 0.89861486
 0.36885327 0.7854678  1.99739471 0.57286757 1.28590195 0.39053363
 0.81578642 0.44512101 1.28354167 0.60342028 0.67030989 0.55533059]",0.14724646591424548,6.207010269165039
218,1.1419021722785905*x1*-1.2201791466966392*log(1.49119055010107*x1)+-1.2713354155936214*exp(0.1758394472280589*x1)+0.840047987407258,C*x1*C*log(C*x1)+C*exp(C*x1)+C,"      ⎛                      2     ⎞       
      ⎜             x₁   2⋅x₁  + x₁⎟       
      ⎜       x₁ + ℯ   - ──────────⎟       
      ⎜                      x₁    ⎟       
      ⎜ -x₁ + ─────────────────────⎟       
      ⎜                 x₁         ⎟       
x₁⋅sin⎝ℯ                           ⎠ - 2⋅x₁","sub,sub,mul,sin,exp,sub,add,x1,sub,div,add,sub,exp,x1,div,add,mul,add,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[ 11.01069005   6.45118911   9.11373818 -13.06091504   6.25002002
 -10.20931394  10.82355559  -8.73365236   9.84777457  10.7297583
  -6.37309387   4.79719144   5.92108959   6.77361097  -9.63329846
  11.42154384   3.93896147   6.80052426  -9.09686657  11.7563549
   5.51145945   9.04572419  -6.64230155  -5.02877593   6.41313728
  -9.91969045   5.89996765  14.00434712   9.15381273  -9.91647393]",0.362070422967177,6.29429292678833
219,0.300142549964002*x1/(-0.4080926254908379*x1)+-1.190589847683666/(1.206456006985253*x1)+-0.3789789773375114/x1+-1.5878440571806642,C*x1/(C*x1)+C/(C*x1)+C/x1+C,"         ⎛               x₁         ⎞
         ⎜      ────────────────────⎟
         ⎜        5 ⎛       x₁⎞     ⎟
         ⎜      x₁ ⋅⎝-x₁ + ℯ  ⎠ + x₁⎟
-x₁ + cos⎝x₁ - ℯ                    ⎠
─────────────────────────────────────
                  x₁                 ","div,sub,cos,sub,sub,add,x1,exp,div,x1,add,mul,mul,mul,mul,mul,sub,exp,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1,x1","[-1.24737123 -1.17070638 -1.24825651 -1.1451995  -1.20448543 -1.23809843
 -1.21022346 -1.24463245 -1.141555   -1.23535608 -1.24466635 -1.15924908
 -1.24795768 -1.24762273 -1.13872716 -1.18797179 -1.16874895 -1.14214843
 -1.14807121 -1.22342046 -0.78466933 -1.10198997 -0.94010871 -0.97144709
 -1.23029555 -1.23338243 -1.23404273 -0.95933208 -1.14088867 -1.06578583]",0.13042157855367453,6.422244310379028
