test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
248,1.6820653457931343*log(-1.8693231326395339*cos(1.6214564045168838*exp(1.3490761350591804*x1)))+-1.4830250296249194,C*log(C*cos(C*exp(C*x1)))+C,"add(div(0.851, X0), add(add(add(sin(exp(div(X0, 0.603))), sin(div(0.902, X0))), sin(exp(div(X0, 0.603)))), log(div(-0.003, 0.321))))","add(div(0.851, X0), add(add(add(sin(exp(div(X0, 0.603))), sin(div(0.902, X0))), sin(exp(div(X0, 0.603)))), log(div(-0.003, 0.321))))","[-5.10234993 -5.15954805 -5.16474724 -5.09673691 -5.15633383 -5.06203711
 -5.23428762 -5.07404877 -5.15490654 -5.13412564 -5.0893962  -5.06378427
 -5.21411628 -5.12298005 -5.11608062 -5.1806867  -5.08545363 -5.14437117
 -5.24614249 -5.10723119 -5.13087688 -5.16089274 -5.11871748 -5.14472166
 -5.22782667 -5.17895947 -5.15810806 -5.16438716 -5.05972665 -5.19045327]",0.0016568890969721483,117.87543821334839
249,1.337939817814338*x1**3+1.2887351960558626*log(0.9395409465358271*x1+-1.379229256273284)+-1.1273963399328026,C*x1**3+C*log(C*x1+C)+C,"add(mul(add(log(add(add(X0, add(-0.944, -0.747)), mul(mul(X0, X0), add(X0, -0.747)))), mul(X0, X0)), X0), log(mul(mul(add(0.979, sqrt(sqrt(mul(X0, X0)))), mul(add(X0, -0.714), 0.037)), sin(div(-0.944, 0.424)))))","add(mul(add(log(add(add(X0, add(-0.944, -0.747)), mul(mul(X0, X0), add(X0, -0.747)))), mul(X0, X0)), X0), log(mul(mul(add(0.979, sqrt(sqrt(mul(X0, X0)))), mul(add(X0, -0.714), 0.037)), sin(div(-0.944, 0.424)))))","[ -62.92214818 -120.52166657  -73.33800847 -144.97148307 -137.37190905
  -41.27400619 -115.09506879 -108.21139526  -70.18550331  -91.53177367
 -112.93936723 -106.23422666 -130.45307165  -41.63061745  -68.6497603
  -76.52324008  -84.08880174  -58.53259896  -45.89164841 -108.43920047
 -130.27438393  -85.36532169 -108.29088556  -62.42405193  -99.7531361
  -75.92911998 -118.07476315 -136.00392043  -54.57471332  -41.19524682]",0.19283985209599175,113.60942602157593
250,-0.09580597305649574*x1/(0.6347911712403169*x1+-1.1776474401109103)+-1.024511943315796,C*x1/(C*x1+C)+C,log(-0.341),log(-0.341),"[-1.07535362 -1.07535362 -1.07535362 -1.07535362 -1.07535362 -1.07535362
 -1.07535362 -1.07535362 -1.07535362 -1.07535362 -1.07535362 -1.07535362
 -1.07535362 -1.07535362 -1.07535362 -1.07535362 -1.07535362 -1.07535362
 -1.07535362 -1.07535362 -1.07535362 -1.07535362 -1.07535362 -1.07535362
 -1.07535362 -1.07535362 -1.07535362 -1.07535362 -1.07535362 -1.07535362]",0.0004446987075700223,80.48943853378296
251,-1.4667692013675624*sin(-0.794323961073284*x1**2+-1.3419823313637815*x1*-1.3653800219924617*exp(-0.8102858791659122*x1))+-1.1844445112828264,C*sin(C*x1**2+C*x1*C*exp(C*x1))+C,"log(sin(div(X0, 0.367)))","log(sin(div(X0, 0.367)))","[-7.45692054e-01 -1.87059369e-01 -1.86167197e-01 -1.09529963e+00
 -2.33060884e+00 -2.02850524e-01 -8.95727947e-01 -9.64865418e-03
 -3.66518933e-04 -7.34618274e-01 -3.25966456e-01 -4.67398132e-01
 -2.13169381e+00 -1.85374836e-01 -1.11079509e+00 -1.52932527e+00
 -2.88816836e-01 -8.43759742e-03 -2.83120907e-01 -1.67380844e-01
 -1.97594536e-01 -5.40227255e-01 -4.72683283e-01 -2.76100794e-01
 -1.50870728e-01 -8.05296466e-04 -5.14325887e-01 -3.15314078e-01
 -9.47550817e-01 -6.66118541e-02]",0.21215242725838734,87.72660779953003
252,-1.8315767791298598*x1*1.663857167607934*exp(0.8860503478531729*exp(1.2178090024396004*x1))+0.09672587349644779*exp(1.2691878094669584*exp(-1.0377856419373415*x1))+0.4326133305119053,C*x1*C*exp(C*exp(C*x1))+C*exp(C*exp(C*x1))+C,"mul(sqrt(exp(sqrt(exp(add(exp(-0.925), add(exp(-0.925), exp(X0))))))), div(X0, -0.330))","mul(sqrt(exp(sqrt(exp(add(exp(-0.925), add(exp(-0.925), exp(X0))))))), div(X0, -0.330))","[28.25444173 30.06915643 25.01470294 24.86109614 28.51541247 21.79113185
 23.98903004 29.63906347 31.9098361  25.81566923 25.33733016 23.98193641
 29.08925324 30.59882864 24.37664798 28.68433568 31.6944502  20.04518909
 31.67545194 20.7460283  30.96569449 26.63155692 20.80580028 24.73352405
 22.91192415 29.15692605 27.43048535 27.3653975  31.05551606 21.65940776]",0.14275429934273648,139.984543800354
253,1.2169851016505357*exp(1.9921078409083184*x1)+-1.3389251372579751,C*exp(C*x1)+C,"add(sqrt(exp(add(div(X0, 0.290), add(X0, -0.922)))), add(add(-0.776, X0), add(log(add(-0.720, X0)), exp(X0))))","add(sqrt(exp(add(div(X0, 0.290), add(X0, -0.922)))), add(add(-0.776, X0), add(log(add(-0.720, X0)), exp(X0))))","[-2.52704886 -3.28245358 -3.89800102 -3.10213292 -2.73899033 -3.49152251
 -3.45767681 -3.2196205  -3.16338544 -3.61116693 -2.55478226 -3.81541292
 -3.53402602 -3.77100181 -3.95259672 -3.73517005 -3.32496357 -3.50424474
 -3.34593028 -3.40490304 -3.50513247 -2.91192894 -3.67568564 -2.99524333
 -3.59422659 -2.56316194 -3.65086677 -3.38282655 -3.18389946 -2.86318505]",0.559576304344468,134.5588891506195
254,-0.04110468001648693*exp(-0.36353655215251646*x1)*1.9464368793397635*exp(0.07232281084634717*x1**2)+-1.726684659451884,C*exp(C*x1)*C*exp(C*x1**2)+C,log(-0.164),log(-0.164),"[-1.80640894 -1.80640894 -1.80640894 -1.80640894 -1.80640894 -1.80640894
 -1.80640894 -1.80640894 -1.80640894 -1.80640894 -1.80640894 -1.80640894
 -1.80640894 -1.80640894 -1.80640894 -1.80640894 -1.80640894 -1.80640894
 -1.80640894 -1.80640894 -1.80640894 -1.80640894 -1.80640894 -1.80640894
 -1.80640894 -1.80640894 -1.80640894 -1.80640894 -1.80640894 -1.80640894]",6.669181981062332e-05,79.94128322601318
255,-0.16195345130360184*cos(1.9571500029063054*x1)+-1.2667770471865336,C*cos(C*x1)+C,log(0.271),log(0.271),"[-1.30623975 -1.30623975 -1.30623975 -1.30623975 -1.30623975 -1.30623975
 -1.30623975 -1.30623975 -1.30623975 -1.30623975 -1.30623975 -1.30623975
 -1.30623975 -1.30623975 -1.30623975 -1.30623975 -1.30623975 -1.30623975
 -1.30623975 -1.30623975 -1.30623975 -1.30623975 -1.30623975 -1.30623975
 -1.30623975 -1.30623975 -1.30623975 -1.30623975 -1.30623975 -1.30623975]",0.0031523699065710655,79.5927095413208
256,0.24792721775939075*x1+1.760360409157086,C*x1+C,"add(0.718, sqrt(sqrt(exp(X0))))","add(0.718, sqrt(sqrt(exp(X0))))","[1.00708045 1.02310003 1.07877747 1.03267813 1.07807262 1.02097551
 1.08789321 1.02222396 1.08363852 1.13614756 1.05007422 1.04990137
 1.03307378 1.13820202 1.10466848 1.02574858 1.13792841 1.04183605
 1.13214298 1.12187091 1.04798366 1.14497801 1.06423126 1.09554494
 1.10605271 1.046047   1.07594147 1.07562659 1.03197034 1.04478588]",0.03194426688426054,94.32950282096863
257,-1.6639819644596487*sin(-1.4395297371195301*x1+-0.8490777852360356)+-0.2649281915915842,C*sin(C*x1+C)+C,"log(add(log(sin(sin(sin(X0)))), sqrt(div(exp(sin(sin(X0))), mul(X0, X0)))))","log(add(log(sin(sin(sin(X0)))), sqrt(div(exp(sin(sin(X0))), mul(X0, X0)))))","[-3.16422473 -3.55059343  0.89515492 -4.42886684 -3.55935044  1.39739622
 -0.38561175 -2.18002997 -3.93401666 -0.44028054 -2.51358049 -1.26955923
 -3.49098121 -0.52481954 -1.89974845 -3.51736507 -2.3900814  -4.74848677
 -1.73547411 -3.45987348 -3.41572499  0.62437666 -3.39460742 -2.98024135
  1.42189966 -2.12646517 -0.45530483 -3.74194434 -1.48767608 -0.73846672]",1.9870973089835533,92.29063081741333
258,0.3881889700688608*exp(-0.10279441643687837*x1)+1.0360577180624073*sin(1.3332454116338113*x1)+1.0780534719735981,C*exp(C*x1)+C*sin(C*x1)+C,"exp(sin(sin(add(sin(div(X0, 0.723)), sqrt(-0.167)))))","exp(sin(sin(add(sin(div(X0, 0.723)), sqrt(-0.167)))))","[2.28438488 1.08855884 2.29914008 2.29412204 2.30118565 2.0738588
 2.01811078 1.11189174 2.01308456 1.70908402 2.1886623  1.55575864
 2.30244462 2.3022524  2.29703902 2.04285878 0.85897132 1.89467614
 1.91523513 2.20775842 2.257919   2.0888923  1.53221651 1.26965984
 1.45042183 1.89009853 1.9158739  1.9712815  1.23803714 1.12128028]",0.012591780041517573,97.11818790435791
259,1.7417014190062905*log(0.18502169247126599*x1)+-1.8300445756222339*cos(1.0699774685741987*x1)+1.023742163537778,C*log(C*x1)+C*cos(C*x1)+C,"log(mul(add(mul(mul(mul(X0, -0.889), exp(X0)), log(exp(0.753))), log(X0)), mul(mul(X0, 0.310), mul(sqrt(X0), log(0.788)))))","log(mul(add(mul(mul(mul(X0, -0.889), exp(X0)), log(exp(0.753))), log(X0)), mul(mul(X0, 0.310), mul(sqrt(X0), log(0.788)))))","[-4.62257366e-01 -6.12316136e-01 -7.36659477e-01 -6.41704507e-01
 -5.76136685e-01 -1.48132562e-03  9.10521042e-02 -6.09196568e-01
  2.31408105e-01 -5.81748869e-01 -1.12879547e-01 -9.96973107e-02
 -1.07651478e-01  1.25621440e-01 -5.36967248e-02 -3.13336346e-02
 -2.25514425e-01 -7.41091672e-01 -9.66692090e-02  1.22606728e-01
  2.59313170e-02  6.06047889e-02 -3.16904086e-01 -3.32130686e-01
 -5.63250687e-01 -5.76292284e-01  2.72996053e-01  1.28499797e-01
 -7.67349254e-01 -4.64126963e-04]",0.4130063642777271,112.39940071105957
260,-1.2500669823537862*sin(0.16721277858307948*x1)*-1.316500496226927*cos(-0.22670039051659896*x1)+-0.262965790549071,C*sin(C*x1)*C*cos(C*x1)+C,"mul(0.263, add(-0.989, X0))","mul(0.263, add(-0.989, X0))","[-1.17861597 -1.07778913 -1.32616465 -1.05834322 -1.22625334 -1.53906866
 -1.23292274 -1.23495356 -1.17127046 -1.10731552 -1.17191301 -1.26888355
 -1.28769373 -1.57031022 -1.51664684 -1.47360481 -1.3148717  -1.43201108
 -1.32816277 -1.18830911 -1.18205647 -1.41544757 -1.51737996 -1.42537564
 -1.42116525 -1.13296859 -1.24543951 -1.42239533 -1.51705159 -1.18940504]",0.04578731751108725,85.51583003997803
261,1.1419021722785905*exp(-1.2201791466966392*x1)+1.49119055010107,C*exp(C*x1)+C,"add(exp(0.488), div(exp(mul(-0.288, X0)), exp(X0)))","add(exp(0.488), div(exp(mul(-0.288, X0)), exp(X0)))","[156.60602235 292.52217406  53.06769349 176.2785728  151.32986924
 367.21129381  69.68660455 149.30133853 110.6182724  489.6360777
 311.88909945 138.82913258 116.19674128 149.29928825 610.77209541
  52.92821552 552.95117381 101.77963594  52.45340217 104.28425113
 447.17155928 340.28006695 208.4045786  512.25354212 252.07250458
 257.4155295  425.78326     51.86702428  74.02638919 366.18987433]",72.87827724500492,115.99490404129028
262,-0.3789789773375114*x1+-1.5878440571806642,C*x1+C,"add(mul(-0.375, X0), log(-0.203))","add(mul(-0.375, X0), log(-0.203))","[-0.26725346  0.09840288  0.23184633  0.15311031 -0.03395602  0.27303496
 -0.0299827   0.14198735 -0.16488299 -0.30169131 -0.22410665  0.01808471
 -0.14000172  0.12704056 -0.17895308  0.19879168  0.09522838 -0.40479822
  0.24231655  0.25796399 -0.09023339 -0.26820048  0.27395347  0.23320243
  0.18110017 -0.2427772   0.27758974  0.11599946  0.20189474  0.11353183]",0.00039862729726271507,74.17914390563965
263,0.20313500160048603*x1**2+0.9131489510184956*x1+1.2930028178554718,C*x1**2+C*x1+C,"div(add(0.995, X0), 0.735)","div(add(0.995, X0), 0.735)","[-3.29153664 -3.88913042 -2.99685258 -5.03389112 -3.55631473 -3.92077193
 -4.56789056 -4.10724033 -3.88982132 -3.56078069 -3.55134416 -4.33865824
 -3.99638276 -5.44260301 -5.1378194  -3.73028634 -5.08745286 -4.25903211
 -4.66613346 -4.73773415 -2.7319802  -3.93572191 -3.9646432  -2.8800866
 -3.98500567 -4.89513636 -3.08382067 -4.79830964 -3.72322423 -4.23656074]",0.08756607053512917,89.4506151676178
264,-0.6316146453790894*x1**3+0.2917051086360689*x1+0.5404353070295662,C*x1**3+C*x1+C,"mul(sqrt(-0.725), add(sqrt(-0.389), mul(mul(X0, X0), mul(-0.681, X0))))","mul(sqrt(-0.725), add(sqrt(-0.389), mul(mul(X0, X0), mul(-0.681, X0))))","[27.52481856 57.13989463 16.75984642 54.86575772 32.91287059 42.81837233
 42.09521777 28.55425155 37.236874   39.19191084 57.30950273 18.3323341
 69.52718854 20.89240662 34.41293332 64.34947779 19.31028917 39.16638127
 62.17629979 57.17241921 49.04335111 35.82990435 38.15953609 18.23399048
 22.18816392 71.14227316 51.48435958 55.26593794 29.51315756 53.71091938]",0.029880273230142137,94.82368421554565
265,-1.0018977392053425*x1**2/0.8416633758620646*sin(1.254237472440773*x1)+-1.9298634610451373,C*x1**2/C*sin(C*x1)+C,"add(sin(exp(add(0.132, sqrt(X0)))), log(add(-0.415, 0.362)))","add(sin(exp(add(0.132, sqrt(X0)))), log(add(-0.415, 0.362)))","[-2.35914584 -3.1924883  -2.2156426  -2.36922466 -2.47190765 -3.40050108
 -2.73504264 -2.41002959 -1.94598036 -1.98936412 -1.94186697 -2.44163242
 -2.72740476 -3.49363489 -3.77957336 -2.73363959 -1.94455316 -2.02132783
 -2.01263017 -3.37162325 -2.46895551 -1.94206123 -1.95015665 -1.97058078
 -2.54518231 -3.76710725 -2.09892393 -2.26498668 -1.99660523 -2.13457814]",3.225992002024863,100.21210527420044
266,0.1216695229405067*exp(1.457067430777001*x1)+-1.7759229464940303,C*exp(C*x1)+C,"mul(add(log(-0.086), exp(add(X0, -0.825))), sqrt(-0.596))","mul(add(log(-0.086), exp(add(X0, -0.825))), sqrt(-0.596))","[-1.8876322  -1.89018884 -1.89129601 -1.8911284  -1.89150915 -1.89133663
 -1.89404455 -1.89142219 -1.88417623 -1.88039981 -1.89387312 -1.88898687
 -1.89205134 -1.89065496 -1.88443594 -1.89307435 -1.88560772 -1.88213411
 -1.88618386 -1.89323203 -1.88357089 -1.88623075 -1.89305799 -1.88498849
 -1.89014457 -1.88599194 -1.89060431 -1.88486721 -1.89072104 -1.88023646]",0.001316522202059573,93.37922072410583
267,1.7561965299311861*log(0.5469269524567584*x1+-0.43335902639064905)+-1.4902641432515262,C*log(C*x1+C)+C,"add(log(mul(add(X0, -0.234), 0.010)), X0)","add(log(mul(add(X0, -0.234), 0.010)), X0)","[-7.21912611 -6.59860289 -6.44754208 -7.79238017 -7.37642337 -6.96615785
 -6.85510735 -6.41169238 -7.57813999 -6.63117468 -6.52404164 -7.55852516
 -6.83347334 -7.88771652 -6.71739172 -6.4987823  -6.48116885 -6.53085235
 -6.86677974 -6.84993326 -6.46427535 -6.82506554 -7.47253891 -6.74248889
 -6.41755664 -7.44226103 -7.08413221 -7.70545438 -7.42784974 -6.73027174]",0.07433199189613872,102.93516898155212
268,1.2009922853201944*x1+-1.6154955823674477*sin(1.410915500620971*x1)+0.05089443473763966,C*x1+C*sin(C*x1)+C,"mul(mul(X0, sqrt(X0)), log(X0))","mul(mul(X0, sqrt(X0)), log(X0))","[-11.20327818  -8.46298661 -11.10776553 -15.4967794   -7.53807012
 -15.2506272   -9.28008499  -8.83243909 -10.03786434 -15.64956232
 -15.37664882 -10.60603098  -7.98448245 -16.31178323  -7.32766645
  -9.69527798 -15.2942743  -17.80873002  -8.33989139  -9.59013803
 -16.6407053  -15.46752428 -13.82797951  -8.72112108  -8.52810172
 -10.36676681  -6.42283098  -5.96515881 -13.85405265  -5.82114753]",1.6039820468208164,83.11091256141663
269,1.960511643844859/x1+1.1556668675433497,C/x1+C,"add(sqrt(exp(0.290)), div(exp(-0.053), mul(sin(-0.810), mul(-0.668, X0))))","add(sqrt(exp(0.290)), div(exp(-0.053), mul(sin(-0.810), mul(-0.668, X0))))","[0.68810496 0.73835408 0.55506573 0.73442692 0.53399614 0.56112922
 0.72889146 0.74800096 0.6566394  0.73175554 0.69238732 0.56079274
 0.67472584 0.66198094 0.73357181 0.68947666 0.70821127 0.65851551
 0.73353144 0.7038619  0.63727389 0.67841706 0.66635356 0.65792712
 0.75913332 0.68092054 0.67668362 0.69053083 0.70775186 0.68312303]",1.1595344831759128e-08,52.21246314048767
270,0.8171217728978228*exp(-1.2365834214252942*x1)+0.416257210820409,C*exp(C*x1)+C,"add(0.341, exp(div(X0, -0.866)))","add(0.341, exp(div(X0, -0.866)))","[ 47.04478724  78.90411955  52.80430576 268.02699405  61.94251949
  40.51943444  87.58119271 195.83634102 321.49452729 101.01230006
  92.25845872 183.33650238  66.66780307  94.14241836 241.28984412
  46.26495166  49.30515942 259.24688028  55.13369371 139.71335301
  94.42150349 124.41380279 183.00269862 194.16664874 106.63720614
 224.11988272 125.32420933 151.36546969  43.89052565  50.36004727]",18.6172470225471,100.35522675514221
271,0.06187664480301036*exp(0.39513602326037*sin(1.298246603891771*log(1.7678786318301523*x1)))+-0.7737058571052577,C*exp(C*sin(C*log(C*x1)))+C,-0.698,-0.698,"[-0.69839546 -0.69839546 -0.69839546 -0.69839546 -0.69839546 -0.69839546
 -0.69839546 -0.69839546 -0.69839546 -0.69839546 -0.69839546 -0.69839546
 -0.69839546 -0.69839546 -0.69839546 -0.69839546 -0.69839546 -0.69839546
 -0.69839546 -0.69839546 -0.69839546 -0.69839546 -0.69839546 -0.69839546
 -0.69839546 -0.69839546 -0.69839546 -0.69839546 -0.69839546 -0.69839546]",7.404237061986393e-05,76.19838786125183
272,-1.965913085447721*log(-1.930302984509489*x1+0.3060924288592477)+-0.9644480156299917,C*log(C*x1+C)+C,"div(add(sin(add(X0, sqrt(X0))), div(X0, 0.392)), sqrt(X0))","div(add(sin(add(X0, sqrt(X0))), div(X0, 0.392)), sqrt(X0))","[-5.50230102 -5.66761081 -5.38444285 -5.68175236 -5.79137713 -5.86538842
 -5.21804346 -5.20084672 -5.79516447 -5.27614885 -5.83764893 -5.22055885
 -5.39758839 -5.46512982 -5.82975806 -5.85750133 -5.04270976 -5.7160115
 -5.74160108 -5.46591093 -5.58460437 -5.85950726 -5.68694412 -5.73506441
 -5.14094052 -5.61720965 -5.06981542 -5.28194922 -5.48831457 -5.58667441]",0.007035308690562624,95.31426620483398
273,-0.9461546045782594*sin(-0.702246013394284*x1+-0.9060526055383442)+-1.394023724351048,C*sin(C*x1+C)+C,"log(sin(sin(exp(add(mul(0.598, X0), log(0.575))))))","log(sin(sin(exp(add(mul(0.598, X0), log(0.575))))))","[-2.72418837 -3.39433962 -3.34522903 -3.1778716  -2.8408734  -3.39511985
 -3.43457381 -2.80918847 -2.68787698 -2.44908776 -2.63219621 -2.36464946
 -2.78834576 -3.39576975 -2.9416963  -2.75774699 -2.81591159 -3.37244728
 -2.75762557 -2.98074553 -2.77612664 -3.05956432 -2.85266142 -3.12745203
 -2.93234721 -3.4885167  -2.98394241 -2.93537357 -2.97131068 -2.44504801]",0.05789619303956742,94.61936211585999
274,0.3837186505029586*x1+-1.6047378176855709*log(1.2056262057646219*x1+0.042006734830044135)+1.3074747892071081,C*x1+C*log(C*x1+C)+C,"div(exp(div(exp(0.677), exp(sqrt(X0)))), exp(sin(mul(0.905, X0))))","div(exp(div(exp(0.677), exp(sqrt(X0)))), exp(sin(mul(0.905, X0))))","[1.66552099 1.41489171 0.48372139 0.62724093 1.05219455 0.83190454
 0.62272937 0.47642651 0.47597231 0.48394202 1.74066729 0.82498141
 0.47916461 0.4852701  0.82046149 0.97618004 0.52622699 1.01179097
 1.74943352 0.7023153  0.49837497 1.71127702 1.85709088 1.82646968
 1.69976737 0.72600881 0.7064514  0.98065487 0.97947311 0.53240066]",0.33000183869235966,128.12518405914307
275,1.6561969208033278*x1**4+1.89405994977826*x1**3+-1.0667507741466271*x1**2+1.6144282689776106*x1+1.8373224345201704*exp(1.0328429107409227*x1)+0.02119843258979115,C*x1**4+C*x1**3+C*x1**2+C*x1+C*exp(C*x1)+C,"mul(sin(sqrt(sqrt(div(sin(X0), mul(X0, 0.088))))), add(add(add(add(add(log(sqrt(0.576)), add(log(-0.075), exp(X0))), log(add(sqrt(exp(X0)), mul(0.396, X0)))), mul(log(X0), div(div(add(X0, -0.481), exp(X0)), div(div(-0.090, -0.156), sqrt(X0))))), add(X0, mul(exp(X0), mul(X0, X0)))), exp(sqrt(exp(X0)))))","mul(sin(sqrt(sqrt(div(sin(X0), mul(X0, 0.088))))), add(add(add(add(add(log(sqrt(0.576)), add(log(-0.075), exp(X0))), log(add(sqrt(exp(X0)), mul(0.396, X0)))), mul(log(X0), div(div(add(X0, -0.481), exp(X0)), div(div(-0.090, -0.156), sqrt(X0))))), add(X0, mul(exp(X0), mul(X0, X0)))), exp(sqrt(exp(X0)))))","[-1154.27110175  -458.72916577 -2926.10250422 -2434.51305356
  -866.3951642  -2019.72622167  -174.55684131  -518.96098357
 -4409.44009076  -532.6583115  -1981.02330441  -633.37441484
 -4455.88654925  -394.08692036 -4659.22302029 -1396.53557229
  -532.05363306 -2974.35921625  -364.81816218  -413.5101119
  -304.82338784  -456.5879631   -327.86648775 -2694.1196085
 -1178.08705213  -698.75754205 -1219.79465957  -488.1846076
  -858.93523442 -1157.01083628]",496.87543395125215,187.634756565094
276,-1.669949412896293*x1*-1.6429744817905836*sin(-1.5858368882054386*x1+-0.2094469550024176)+-0.5765104865513881*x1+1.8576531389497153*cos(0.4765691974615689*x1+0.6329657147636496)+0.6163948668369632,C*x1*C*sin(C*x1+C)+C*x1+C*cos(C*x1+C)+C,"log(div(exp(mul(mul(mul(X0, X0), log(X0)), log(X0))), exp(add(X0, log(X0)))))","log(div(exp(mul(mul(mul(X0, X0), log(X0)), log(X0))), exp(add(X0, log(X0)))))","[11.38794761 12.08255197 11.33185697 12.51881745 12.20615016 11.530929
 12.49544381 11.21453492 11.79840297 11.84377855 11.74494774 12.26273033
 11.47943942 11.22792569 12.48777623 12.50698399 11.6930082  11.15912619
 11.86637054 11.66663097 11.24823716 12.14503013 12.21256761 11.94782343
 12.09140973 11.12016379 12.03750161 12.42281264 12.28750679 11.46110307]",3.253858127690776,93.875483751297
277,-0.6394800373023233*cos(-0.5309952796994983*x1+-1.8140856119996842)+-0.4347037936964435,C*cos(C*x1+C)+C,"add(-0.301, sin(mul(0.308, X0)))","add(-0.301, sin(mul(0.308, X0)))","[-1.26363912 -1.24408541 -1.22836488 -1.15444686 -1.29848403 -1.27711541
 -1.23131328 -1.24488565 -1.2997205  -1.26364475 -1.20083803 -1.26672096
 -1.2947618  -1.25209815 -1.21702633 -1.12114546 -1.28338968 -1.10614204
 -1.29145837 -1.28845137 -1.24732814 -1.13358314 -1.12036671 -1.2503019
 -1.20421736 -1.29891978 -1.24265181 -1.27954384 -1.29151513 -1.1968599 ]",0.011360649172258784,82.58817863464355
278,1.8536075252967517*x1**3+-1.7981311361881425*x1**2+-1.2335071398350215*x1+-0.20293178957476887,C*x1**3+C*x1**2+C*x1+C,"mul(mul(mul(X0, X0), log(X0)), add(X0, -0.066))","mul(mul(mul(X0, X0), log(X0)), add(X0, -0.066))","[-120.74525126  -98.43988702 -165.86493008 -130.78505416 -173.56898201
  -40.85003505 -108.88941153  -46.71362827 -123.17604327 -140.80372893
 -174.78029895 -103.8346342   -50.18234826 -155.47841684 -123.0491309
 -170.47261836 -123.7206654  -102.82127683  -32.03980615 -171.5531981
  -90.44483754  -49.26973325 -135.42705218 -160.8889301  -127.70890192
  -30.50709327 -118.65519479  -54.09053793 -110.39987193 -189.97045802]",0.19249491563469368,88.24073028564453
279,0.32636412564358874*exp(0.7634607814804402*x1)+1.8094233809306193,C*exp(C*x1)+C,"sqrt(add(exp(X0), exp(exp(0.241))))","sqrt(add(exp(X0), exp(exp(0.241))))","[1.8991687  1.89161304 1.89232573 1.89595514 1.89241826 1.9023949
 1.89139394 1.89593643 1.89128012 1.89636668 1.8938065  1.89937871
 1.89323465 1.89526936 1.89229264 1.89200373 1.89441882 1.89163721
 1.89331233 1.89406142 1.89278728 1.89998973 1.89190193 1.892838
 1.89591947 1.89216472 1.89364205 1.89466719 1.89570931 1.89671785]",0.000483663588681545,105.009685754776
280,0.5652045371151191*x1/(0.350129811569428*x1+-0.9025653667214999)+0.9682835885556638/(1.091678261444104*x1+1.9002018361924882)+-1.8941990514612588,C*x1/(C*x1+C)+C/(C*x1+C)+C,"log(div(exp(div(sin(div(mul(sin(sqrt(add(0.002, X0))), div(X0, X0)), log(exp(sin(log(log(log(sqrt(0.377))))))))), sqrt(div(exp(add(div(0.362, exp(log(0.694))), sin(log(add(log(X0), add(mul(div(0.951, -0.797), -0.923), log(exp(X0)))))))), div(log(X0), sqrt(X0)))))), exp(add(div(log(X0), div(-0.500, 0.173)), exp(X0)))))","log(div(exp(div(sin(div(mul(sin(sqrt(add(0.002, X0))), div(X0, X0)), log(exp(sin(log(log(log(sqrt(0.377))))))))), sqrt(div(exp(add(div(0.362, exp(log(0.694))), sin(log(add(log(X0), add(mul(div(0.951, -0.797), -0.923), log(exp(X0)))))))), div(log(X0), sqrt(X0)))))), exp(add(div(log(X0), div(-0.500, 0.173)), exp(X0)))))","[0.28428527 0.28951981 0.28908972 0.28676834 0.28346825 0.26332892
 0.28832768 0.26773167 0.28159997 0.28880566 0.28061286 0.2750428
 0.28151931 0.25789508 0.28768501 0.27664778 0.26566283 0.25358153
 0.28996923 0.28986153 0.28725088 0.28681918 0.28398533 0.26819998
 0.27706524 0.26639217 0.28761276 0.28179554 0.25613202 0.27445534]",0.35999852982179154,127.44081234931946
281,-0.3064444485401221*x1**4+-1.5971707592388966*x1**3+-0.5169051130532145*x1**2+0.6388815396842555*x1+1.7885276270350108*sin(1.7479362652533972*x1+-0.9901579558173641)+0.6005954850899475,C*x1**4+C*x1**3+C*x1**2+C*x1+C*sin(C*x1+C)+C,"add(log(sqrt(X0)), mul(add(mul(add(0.309, sin(X0)), log(exp(-0.356))), add(mul(X0, X0), log(sin(-0.593)))), add(div(X0, -0.273), mul(X0, 0.763))))","add(log(sqrt(X0)), mul(add(mul(add(0.309, sin(X0)), log(exp(-0.356))), add(mul(X0, X0), log(sin(-0.593)))), add(div(X0, -0.273), mul(X0, 0.763))))","[137.57770636  83.23047896  83.2608853  153.02231129 167.75352951
 145.03558047 104.98497806 108.80520865 267.14612877 175.52380279
  76.45441201 148.9259761  161.02357745 224.98113457 280.88408921
  84.65135401 311.17536644 213.94640049 136.6059976  312.41199163
 110.63969178  90.42123024 106.11002115 246.12188844 161.62126472
  86.3428141  207.60750304 126.37408604 229.30605369 203.65229762]",0.28108971842057434,114.41807222366333
282,-0.3831471700658584*x1**2*-0.8005759487147073*sin(0.937133354422441*x1)+0.8914859805513906*x1**2+-0.40959165233690786*x1+0.865598056414691,C*x1**2*C*sin(C*x1)+C*x1**2+C*x1+C,"exp(mul(0.731, X0))","exp(mul(0.731, X0))","[0.03846829 0.06306408 0.03010066 0.02803318 0.06347285 0.05631683
 0.03083777 0.0475404  0.02611024 0.06156853 0.03199311 0.08216328
 0.10824261 0.07369844 0.05640676 0.05474446 0.06897081 0.06189496
 0.05485323 0.0417605  0.08125157 0.04224443 0.02895766 0.03874212
 0.10596274 0.02832161 0.05143683 0.05545966 0.07219284 0.03686779]",3.1663890421585683,88.34322834014893
